review_id,host_field,host_text,review_status,confirmed_host,host_plant_name,host_plant_type,plant_family,plant_genus,plant_species,association_type,reviewer_notes,source_file,source_row,gbifID,occurrenceID,catalogNumber,recordNumber,datasetKey,scientificName,family,genus,specificEpithet,eventDate,decimalLatitude,decimalLongitude,locality,county,stateProvince,countryCode,basisOfRecord,institutionCode,collectionCode,bee_species
9742,occurrenceRemarks,Female Split from the following observation based on the comment by @jkehoe. https://www.inaturalist.org/observations/46015568,needs_review,,,,,,,,,verbatim.txt,43034,3109149370,https://www.inaturalist.org/observations/46028257,46028257,,,Bombus vosnesenskii,Apidae,Bombus,,2020-05-15T10:55:00-07:00,37.405242,-121.954109,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11495,occurrenceRemarks,Female with orange leg warmers on...,needs_review,,,,,,,,,verbatim.txt,57598,1143566535,http://www.inaturalist.org/observations/269751,269751,,,Bombus vosnesenskii,Apidae,Bombus,,2013-05-16T11:13:57-07:00,37.763933,-122.431884,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
12231,occurrenceRemarks,"Female, on Salvia ‘Pozo Blue’ in native garden. The pollen on her leg looks weird…brown and dry?",needs_review,,,,,,,,,verbatim.txt,64717,4935840888,https://www.inaturalist.org/observations/237696496,237696496,,,Bombus vosnesenskii,Apidae,Bombus,,2024-08-24T11:29:16-07:00,32.71805333,-117.24433,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
8921,occurrenceRemarks,"Female; I only took a photo of the host plant once, if it was the same species, but a different bush, i did not take another photo",needs_review,,,,,,,,,verbatim.txt,36232,4976972967,110226,https://www.bumblebeewatch.org/sightings/bee/110226/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,5/18/22,36.735949,-119.121966,,,California,,HumanObservation,,,Bombus vosnesenskii
7896,occurrenceRemarks,Female. I also observed a bumblebee with ~ two abdominal stripes but was unable to get a photo.; This plant was very attractive to bumblebees. This was the only population we observed along the trail. It was present the in abundance at this location after the Sept. 2020 El Dorado fire in both 2021 and 2022. It should also be abundant in 2023 before the Quercus chrysolepis canopy fills in.,needs_review,,,,,,,,,verbatim.txt,26377,4977070155,127807,https://www.bumblebeewatch.org/sightings/bee/127807/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,6/24/22,34.141831,-116.946981,,,California,,HumanObservation,,,Bombus vosnesenskii
10167,occurrenceRemarks,Female...or B. vosnesenskii On Cirsium occidentale californicum,needs_review,,,,,,,,,verbatim.txt,46737,2823393533,https://www.inaturalist.org/observations/54015121,54015121,,,Bombus vosnesenskii,Apidae,Bombus,,2020-07-22T08:31:00-07:00,34.11082389,-117.0882108,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7858,associatedTaxa,Fiesta Flower - Pholistoma auritum,needs_review,,,,,,,,,verbatim.txt,26057,4976974640,130513,https://www.bumblebeewatch.org/sightings/bee/130513/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,5/15/22,36.70741,-119.09804,,,California,,HumanObservation,,,Bombus vosnesenskii
11653,occurrenceRemarks,First bumblebee sighting of spring. 2 weeks earlier than last year. On salvia mellifera,needs_review,,,,,,,,,verbatim.txt,58965,6130146644,https://www.inaturalist.org/observations/335262951,335262951,,,Bombus vosnesenskii,Apidae,Bombus,,2026-01-18T12:05:00-08:00,32.76077851,-116.998612,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10946,occurrenceRemarks,First of 5 seen on this particular Deerweed,needs_review,,,,,,,,,verbatim.txt,53184,5007029897,https://www.inaturalist.org/observations/256668414,256668414,,,Bombus vosnesenskii,Apidae,Bombus,,2024-12-28T14:25:03-08:00,32.67178667,-117.240905,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
8036,occurrenceRemarks,"first on oregano flowers, then agastache flowers;",needs_review,,,,,,,,,verbatim.txt,27713,4976993365,119297,https://www.bumblebeewatch.org/sightings/bee/119297/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,7/31/22,38.676644,-121.331415,,,California,,HumanObservation,,,Bombus vosnesenskii
10897,occurrenceRemarks,First one this season. On Arctostaphylos cruzensis in native garden.,needs_review,,,,,,,,,verbatim.txt,52807,4936485732,https://www.inaturalist.org/observations/103113130,103113130,,,Bombus vosnesenskii,Apidae,Bombus,,2021-12-15T13:04:16-08:00,32.71803667,-117.244355,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11658,occurrenceRemarks,"First queen of the season, on Ceanothus arboreus in native garden",needs_review,,,,,,,,,verbatim.txt,58987,5908833459,https://www.inaturalist.org/observations/328931112,328931112,,,Bombus vosnesenskii,Apidae,Bombus,,2025-11-30T08:09:12-08:00,32.71799667,-117.2442783,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9712,occurrenceRemarks,"First sighting of this bee species in my native garden. Observed on my two manzanita species, along with Bombus melanopygus.",needs_review,,,,,,,,,verbatim.txt,42840,2543073962,https://www.inaturalist.org/observations/37136526,37136526,,,Bombus vosnesenskii,Apidae,Bombus,,2019-12-31T09:30:00-08:00,33.4676691,-117.6618442,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
12134,occurrenceRemarks,First time I’ve seen this Bombus in my yard (7/8) Was interested in the Jacaranda Flowers on the ground. This bee (sorry for the lousy photo) was sitting completely still on my Curry Leaf plant.,needs_review,,,,,,,,,verbatim.txt,63938,4901893198,https://www.inaturalist.org/observations/125479105,125479105,,,Bombus vosnesenskii,Apidae,Bombus,,2022-07-09T10:13:35-07:00,32.75472167,-117.184555,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
8765,occurrenceRemarks,Five B. vosnesesnkii were seen foraging on Chinquapin.;,needs_review,,,,,,,,,verbatim.txt,34689,4977041716,129381,https://www.bumblebeewatch.org/sightings/bee/129381/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,7/31/22,36.748254,-118.959079,,,California,,HumanObservation,,,Bombus vosnesenskii
12300,habitat,flower,needs_review,,,,,,,,,verbatim.txt,79662,2013217322,b528d06e-78fc-463f-9e3e-5a17f47f5e78,UCSB-IZC00010273,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,,34.516667,-119.75,Arroyo Burro,Santa Barbara,California,US,PreservedSpecimen,UCSB,IZC,Bombus vosnesenskii
8908,occurrenceRemarks,"Flower garden with coreopis, scabiosa, yarrow, buckwheat, indian blanket flower and cosmos. ;",needs_review,,,,,,,,,verbatim.txt,36076,2542704592,3698,https://www.bumblebeewatch.org/sightings/bee/3698/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,8/3/14,37.487598,-122.267517,,,California,,HumanObservation,,,Bombus vosnesenskii
8886,occurrenceRemarks,flower with many red mites or aphids?;,needs_review,,,,,,,,,verbatim.txt,35864,4977004181,82859,https://www.bumblebeewatch.org/sightings/bee/82859/,,,Bombus vosnesenskii,Apidae,Bombus,vosnesenskii,3/30/21,36.880968,-121.827869,,,California,,HumanObservation,,,Bombus vosnesenskii
9087,occurrenceRemarks,Flower: Cosmos,needs_review,,,,,,,,,verbatim.txt,37581,2901676197,https://www.inaturalist.org/observations/63130088,63130088,,,Bombus vosnesenskii,Apidae,Bombus,,2020-10-20T15:01:00-07:00,38.4604675,-123.0116609,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9973,occurrenceRemarks,"fluffy body, two pairs of wings, distinct yellow stripe on abdomen and head, stinger, wasp body, medium length antennae",needs_review,,,,,,,,,verbatim.txt,45113,3302312979,https://www.inaturalist.org/observations/80666923,80666923,,,Bombus vosnesenskii,Apidae,Bombus,,2021-05-15T15:39:00-07:00,34.42057673,-119.8936996,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10550,occurrenceRemarks,Foraging at Salvia mellifera. Is this just a Bombus with most of its fur worn off? This thing looks really weird!!!,needs_review,,,,,,,,,verbatim.txt,49828,4901067774,https://www.inaturalist.org/observations/220177492,220177492,,,Bombus vosnesenskii,Apidae,Bombus,,2024-05-25T15:29:00-07:00,34.12437557,-118.2351226,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11847,occurrenceRemarks,Foraging at Salvia mellifera. Posted these photos on the Facebook page of CA Bumblebee Atlas where it was IDed as likely a Vos male.,needs_review,,,,,,,,,verbatim.txt,61103,4900904704,https://www.inaturalist.org/observations/222501704,222501704,,,Bombus vosnesenskii,Apidae,Bombus,,2024-06-12T11:09:00-07:00,34.1244527,-118.2349377,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10090,occurrenceRemarks,Foraging at Trichostema 'Midnight Magic'. Is this a male? The eye seems huge and the antennae seem long.,needs_review,,,,,,,,,verbatim.txt,46126,4875182666,https://www.inaturalist.org/observations/220177489,220177489,,,Bombus vosnesenskii,Apidae,Bombus,,2024-05-25T15:27:00-07:00,34.12437171,-118.2351053,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
12214,occurrenceRemarks,Foraging in California wild rose flowers: https://www.inaturalist.org/observations/288637510,needs_review,,,,,,,,,verbatim.txt,64558,6273435964,https://www.inaturalist.org/observations/288637504,288637504,,,Bombus vosnesenskii,Apidae,Bombus,,2025-06-10T09:46:00-07:00,37.40965566,-121.9229096,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7628,occurrenceRemarks,Foraging in caterpillar phacelia,needs_review,,,,,,,,,verbatim.txt,24254,3070393787,https://www.inaturalist.org/observations/72392889,72392889,,,Bombus vosnesenskii,Apidae,Bombus,,2021-03-28T13:24:59-07:00,38.37529183,-120.8044595,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
12147,occurrenceRemarks,Foraging in Mountain Bog Gentian flowers.,needs_review,,,,,,,,,verbatim.txt,64016,5828151539,https://www.inaturalist.org/observations/311836253,311836253,,,Bombus vosnesenskii,Apidae,Bombus,,2025-09-04T12:46:00-07:00,35.98945191,-118.3748436,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11381,occurrenceRemarks,Foraging in residential garden on White Sage.,needs_review,,,,,,,,,verbatim.txt,56700,2634566342,https://www.inaturalist.org/observations/47779447,47779447,,,Bombus vosnesenskii,Apidae,Bombus,,2020-05-28T12:14:37-07:00,34.34678166,-118.8871219,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10834,occurrenceRemarks,Foraging on a black acacia shrub,needs_review,,,,,,,,,verbatim.txt,52368,4994369212,https://www.inaturalist.org/observations/214486061,214486061,,,Bombus vosnesenskii,Apidae,Bombus,,2024-05-08T10:55:05-07:00,38.0393305,-121.8899467,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11641,occurrenceRemarks,Foraging on A. glabber,needs_review,,,,,,,,,verbatim.txt,58841,5134729425,https://www.inaturalist.org/observations/269053084,269053084,,,Bombus vosnesenskii,Apidae,Bombus,,2025-04-06T12:04:01-07:00,32.7277295,-116.9917329,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9054,occurrenceRemarks,Foraging on Aeonium,needs_review,,,,,,,,,verbatim.txt,37329,4900974641,https://www.inaturalist.org/observations/223250076,223250076,,,Bombus vosnesenskii,Apidae,Bombus,,2024-06-14T13:57:15-07:00,33.53162168,-117.7098133,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11747,occurrenceRemarks,foraging on Amsinckia,needs_review,,,,,,,,,verbatim.txt,60000,5167738703,https://www.inaturalist.org/observations/282974440,282974440,,,Bombus vosnesenskii,Apidae,Bombus,,2025-05-10T10:03:00-07:00,33.89264818,-117.9223829,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10786,occurrenceRemarks,Foraging on Amsinckia.,needs_review,,,,,,,,,verbatim.txt,51979,4080534653,https://www.inaturalist.org/observations/153522707,153522707,,,Bombus vosnesenskii,Apidae,Bombus,,2023-04-02T10:34:00-07:00,33.00912022,-117.2559484,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11338,occurrenceRemarks,Foraging on Arctostaphylos 'Austin Griffiths'.,needs_review,,,,,,,,,verbatim.txt,56415,5007598630,https://www.inaturalist.org/observations/256454270,256454270,,,Bombus vosnesenskii,Apidae,Bombus,,2024-12-23T13:00:00-08:00,34.12433587,-118.2349287,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9547,occurrenceRemarks,Foraging on Armenian Blackberry flowers: https://www.inaturalist.org/observations/168096890 Interaction type: pollination Yellow-faced Bumble Bee (native) Armenian Blackberry (non-native),needs_review,,,,,,,,,verbatim.txt,41619,5036850466,https://www.inaturalist.org/observations/168096894,168096894,,,Bombus vosnesenskii,Apidae,Bombus,,2023-06-17T09:56:00-07:00,37.42384578,-122.0251066,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9442,occurrenceRemarks,Foraging on artichoke thistle Cynara cardunculus,needs_review,,,,,,,,,verbatim.txt,40848,5198700792,https://www.inaturalist.org/observations/290425257,290425257,,,Bombus vosnesenskii,Apidae,Bombus,,2025-06-17T08:44:29-07:00,37.7243155,-121.8980044,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7632,occurrenceRemarks,Foraging on blooming ceanothus.,needs_review,,,,,,,,,verbatim.txt,24284,1805364204,http://www.inaturalist.org/observations/1297355,1297355,,,Bombus vosnesenskii,Apidae,Bombus,,3/14/15,40.564176,-122.381537,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7415,occurrenceRemarks,"Foraging on blue blossom ceanothus. Probably Bombus vosnesenskii, but could be B. caliginosus. These two species can rarely be differentiated by photo and need microscopic analysis for reliable identification. Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area",needs_review,,,,,,,,,verbatim.txt,22597,2826202440,https://www.inaturalist.org/observations/44030628,44030628,,,Bombus vosnesenskii,Apidae,Bombus,,2020-04-27T09:01:00-07:00,37.40513987,-121.9540776,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11266,occurrenceRemarks,Foraging on Bluewitch Nightshade. Nectar Plant: https://www.inaturalist.org/observations/10067787 Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area,needs_review,,,,,,,,,verbatim.txt,55782,1836569673,https://www.inaturalist.org/observations/10067788,10067788,,,Bombus vosnesenskii,Apidae,Bombus,,2018-03-02T12:09:00-08:00,37.231415,-121.867919,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9203,occurrenceRemarks,Foraging on buckwheat,needs_review,,,,,,,,,verbatim.txt,38634,3759570605,https://www.inaturalist.org/observations/86862663,86862663,,,Bombus vosnesenskii,Apidae,Bombus,,2021-07-13T08:26:02-07:00,34.36042477,-117.3967512,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11413,occurrenceRemarks,"Foraging on Bull Thistle. Probably Bombus vosnesenskii, but could be B. caliginosus. These two species can rarely be differentiated by photo and need microscopic analysis for reliable identification. Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area Interaction type: pollination Yellow-faced Bumble Bee (native) Bull Thistle (non-native)",needs_review,,,,,,,,,verbatim.txt,56940,3061575418,https://www.inaturalist.org/observations/53283456,53283456,,,Bombus vosnesenskii,Apidae,Bombus,,2020-07-15T11:24:00-07:00,37.192608,-121.992803,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9103,occurrenceRemarks,Foraging on California Bee Plant. Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area,needs_review,,,,,,,,,verbatim.txt,37763,1841289970,https://www.inaturalist.org/observations/11954423,11954423,,,Bombus vosnesenskii,Apidae,Bombus,,2018-04-30T10:50:00-07:00,37.203506,-121.808975,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7547,occurrenceRemarks,Foraging on California buckwheat Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area (Eriogonum fasciculatum),needs_review,,,,,,,,,verbatim.txt,23700,1802624884,https://www.inaturalist.org/observations/6920928,6920928,,,Bombus vosnesenskii,Apidae,Bombus,,2017-07-01T18:58:00-07:00,37.411841,-121.988687,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11144,occurrenceRemarks,Foraging on California buckwheat Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area (Eriogonum fasciculatum),needs_review,,,,,,,,,verbatim.txt,54784,1805370013,https://www.inaturalist.org/observations/6919845,6919845,,,Bombus vosnesenskii,Apidae,Bombus,,2017-07-01T18:06:00-07:00,37.404544,-121.953793,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10446,occurrenceRemarks,"Foraging on California buckwheat. Probably Bombus vosnesenskii, but could be B. caliginosus. These two species can rarely be differentiated by photo and need microscopic analysis for reliable identification. Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area",needs_review,,,,,,,,,verbatim.txt,48934,3061666408,https://www.inaturalist.org/observations/50220597,50220597,,,Bombus vosnesenskii,Apidae,Bombus,,2020-06-19T09:08:00-07:00,37.412038,-121.988113,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11630,occurrenceRemarks,Foraging on California poppies: https://www.inaturalist.org/observations/276284656,needs_review,,,,,,,,,verbatim.txt,58716,5141057889,https://www.inaturalist.org/observations/276284667,276284667,,,Bombus vosnesenskii,Apidae,Bombus,,2025-04-28T10:00:00-07:00,37.42758327,-121.9270584,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9739,occurrenceRemarks,Foraging on California Poppy flowers.,needs_review,,,,,,,,,verbatim.txt,43009,6273584891,https://www.inaturalist.org/observations/286518210,286518210,,,Bombus vosnesenskii,Apidae,Bombus,,2025-06-01T09:12:00-07:00,37.33345059,-121.7098186,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7653,occurrenceRemarks,Foraging on California Poppy. Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area,needs_review,,,,,,,,,verbatim.txt,24500,1837089478,https://www.inaturalist.org/observations/10482962,10482962,,,Bombus vosnesenskii,Apidae,Bombus,,2018-03-28T11:04:00-07:00,37.242572,-121.87321,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11133,occurrenceRemarks,Foraging on ceanothus. Pollen sacs are present (female). Yellow-faced Bumble Bees seem to prefer this Wartleaf Ceanothus over the Blueblossom. There were many of them on this plant. Nectar Plant: https://www.inaturalist.org/observations/9735767 Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area,needs_review,,,,,,,,,verbatim.txt,54695,1836616639,https://www.inaturalist.org/observations/10196231,10196231,,,Bombus vosnesenskii,Apidae,Bombus,,2018-03-11T17:22:00-07:00,37.404332,-121.952675,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7556,occurrenceRemarks,Foraging on Cercis occidentalis. This bee was quite big compared to others of her species in the yard- am guessing a queen/gyne.,needs_review,,,,,,,,,verbatim.txt,23794,4080487799,https://www.inaturalist.org/observations/153626399,153626399,,,Bombus vosnesenskii,Apidae,Bombus,,2023-04-05T10:46:00-07:00,34.12440988,-118.2350845,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10662,occurrenceRemarks,Foraging on Cerinthe,needs_review,,,,,,,,,verbatim.txt,50908,3705675095,https://www.inaturalist.org/observations/107746338,107746338,,,Bombus vosnesenskii,Apidae,Bombus,,2022-03-01T10:53:14-08:00,33.48714667,-117.6740717,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7157,occurrenceRemarks,Foraging on Chaparral Currant. Pollen sacs are present (female). Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area,needs_review,,,,,,,,,verbatim.txt,20443,1836616673,https://www.inaturalist.org/observations/10196235,10196235,,,Bombus vosnesenskii,Apidae,Bombus,,2018-03-11T17:32:00-07:00,37.405164,-121.954016,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11396,occurrenceRemarks,Foraging on cirsium,needs_review,,,,,,,,,verbatim.txt,56806,4901553985,https://www.inaturalist.org/observations/223252073,223252073,,,Bombus vosnesenskii,Apidae,Bombus,,2024-06-14T13:35:17-07:00,33.53143652,-117.7102127,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7169,occurrenceRemarks,Foraging on Clarkia unguiculata.,needs_review,,,,,,,,,verbatim.txt,20554,6234654420,https://www.inaturalist.org/observations/349428796,349428796,,,Bombus vosnesenskii,Apidae,Bombus,,2026-03-27T13:48:00-07:00,34.124423,-118.235124,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9649,occurrenceRemarks,Foraging on Cleveland sage.,needs_review,,,,,,,,,verbatim.txt,42366,2579317530,https://www.inaturalist.org/observations/39835389,39835389,,,Bombus vosnesenskii,Apidae,Bombus,,2020-03-10T10:20:00-07:00,37.40462,-121.953754,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11514,occurrenceRemarks,Foraging on Cleveland sage.,needs_review,,,,,,,,,verbatim.txt,57731,2814272450,https://www.inaturalist.org/observations/52406786,52406786,,,Bombus vosnesenskii,Apidae,Bombus,,2020-07-08T10:28:56-07:00,34.32128077,-118.8249626,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10702,occurrenceRemarks,Foraging on Cliff Aster.,needs_review,,,,,,,,,verbatim.txt,51226,2850946901,https://www.inaturalist.org/observations/54795107,54795107,,,Bombus vosnesenskii,Apidae,Bombus,,2020-07-29T09:43:05-07:00,34.14076117,-118.9512333,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
8587,occurrenceRemarks,Foraging on Common St. John's Wort flowers: https://www.inaturalist.org/observations/231927481 Interaction type: pollination Yellow-faced Bumble Bee (native) Common St. John's Wort (non-native),needs_review,,,,,,,,,verbatim.txt,32889,5177005366,https://www.inaturalist.org/observations/231927487,231927487,,,Bombus vosnesenskii,Apidae,Bombus,,2024-07-26T10:59:00-07:00,37.31191411,-121.6579361,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
11975,occurrenceRemarks,Foraging on Cotoneaster,needs_review,,,,,,,,,verbatim.txt,62306,4138393206,https://www.inaturalist.org/observations/168916119,168916119,,,Bombus vosnesenskii,Apidae,Bombus,,2023-06-22T12:39:09-07:00,33.53198833,-117.7094883,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9591,occurrenceRemarks,Foraging on cultivated roses.,needs_review,,,,,,,,,verbatim.txt,41907,6131332892,https://www.inaturalist.org/observations/335103918,335103918,,,Bombus vosnesenskii,Apidae,Bombus,,2026-01-15T11:30:00-08:00,37.56704744,-122.0518731,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9127,occurrenceRemarks,Foraging on De La Mina Verbena (Verbena lilacina),needs_review,,,,,,,,,verbatim.txt,37948,5087468323,https://www.inaturalist.org/observations/263909566,263909566,,,Bombus vosnesenskii,Apidae,Bombus,,2025-02-22T16:10:00-08:00,32.76531014,-117.0145906,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
12198,occurrenceRemarks,foraging on Echium candicans,needs_review,,,,,,,,,verbatim.txt,64374,5206317826,https://www.inaturalist.org/observations/290785283,290785283,,,Bombus vosnesenskii,Apidae,Bombus,,2025-06-13T12:41:00-07:00,33.53163056,-117.7108222,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7190,occurrenceRemarks,Foraging on Ericameria,needs_review,,,,,,,,,verbatim.txt,20756,4177347309,https://www.inaturalist.org/observations/178321726,178321726,,,Bombus vosnesenskii,Apidae,Bombus,,2023-08-11T16:13:00-07:00,34.27796964,-117.84107,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7467,occurrenceRemarks,"Foraging on Eriogonum latifolium, Coast Buckwheat.",needs_review,,,,,,,,,verbatim.txt,23010,2802794107,https://www.inaturalist.org/observations/50355608,50355608,,,Bombus vosnesenskii,Apidae,Bombus,,2020-06-20T16:55:39-07:00,34.27084825,-118.995566,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9496,occurrenceRemarks,Foraging on Eschscholzia californica var. maritima.,needs_review,,,,,,,,,verbatim.txt,41293,5827531529,https://www.inaturalist.org/observations/292246047,292246047,,,Bombus vosnesenskii,Apidae,Bombus,,2025-06-14T11:07:00-07:00,34.0860517,-118.1782728,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10169,occurrenceRemarks,Foraging on goldenrod,needs_review,,,,,,,,,verbatim.txt,46746,4516579178,https://www.inaturalist.org/observations/197827324,197827324,,,Bombus vosnesenskii,Apidae,Bombus,,2023-09-04T16:38:59-07:00,38.20976352,-120.0561332,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9578,occurrenceRemarks,Foraging on Hairy Bird's Beak: https://www.inaturalist.org/observations/15093642 (Duveneck Meadow),needs_review,,,,,,,,,verbatim.txt,41822,1898788655,https://www.inaturalist.org/observations/15093643,15093643,,,Bombus vosnesenskii,Apidae,Bombus,,2018-08-03T12:23:00-07:00,37.34591,-122.13899,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
7373,occurrenceRemarks,Foraging on hairy vetch flowers: https://www.inaturalist.org/observations/272557313,needs_review,,,,,,,,,verbatim.txt,22228,5140122380,https://www.inaturalist.org/observations/272521569,272521569,,,Bombus vosnesenskii,Apidae,Bombus,,2025-04-22T12:12:00-07:00,37.33395031,-121.7090567,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
9215,occurrenceRemarks,Foraging on Hairy Vetch flowers.,needs_review,,,,,,,,,verbatim.txt,38751,6188226052,https://www.inaturalist.org/observations/347684175,347684175,,,Bombus vosnesenskii,Apidae,Bombus,,2026-04-05T11:54:00-07:00,37.33553187,-121.7108039,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
10849,occurrenceRemarks,Foraging on Hairy Vetch: https://www.inaturalist.org/observations/10750082 Pollen sacs are present (female). Reference: https://www.inaturalist.org/journal/truthseqr/32809-yellow-faced-bumble-bees-other-pyrobombus-species-in-the-sf-bay-area Interaction type: pollination Yellow-faced Bumble Bee (native) Hairy Vetch (non-native) (Guadalupe Trail),needs_review,,,,,,,,,verbatim.txt,52461,1838039671,https://www.inaturalist.org/observations/10750080,10750080,,,Bombus vosnesenskii,Apidae,Bombus,,2018-04-09T10:44:00-07:00,37.202622,-121.884198,,,California,US,HumanObservation,iNaturalist,Observations,Bombus vosnesenskii
