occurrenceID,eventID,verbatimHostPlant,Plant_genus,Plant_species,Plant_gen_sp,floralHostNotes,LR_floral_notes,family,genus,specificEpithet,identifiedBy,identificationRemarks,LR_verif__Changes_made_here_and_in_BBW,vernacularName,verbatimLocality,decimalLatitude,decimalLongitude,stateProvince,country,verbatimEventDate,modified,coordinateUncertaintyInMeters,sex,caste,individualCount,occurrenceRemarks,recordedBy,recordedByID,identificationVerificationStatus,dateIdentified,datasetID,previousIdentifications,recordSouce,informationWithheld,measurementMethod,images,comment_count,referenceID,sightingUrl,metadataUrl,sawZeroBees,Species_richness,Abundance,sourceFile,Delete_row,year,surveyMethod,surveyArea,surveyUnit,captureMethod,eventTime,eventEndTime,surveyDuration,numberOfSurveyors,Temperature,temperatureUnits,tempC,windSpeed,windOrdinal,cloudCover,weatherNotes,habitat,surroundingHabitat1,surroundingHabitat2,surroundingHabitat3,floralPercent,Brush_piles,Bunch_grasses,Leaf_litter,Loose_bare_soil,Mulch,Pine_needle_duff,Rock_piles,Rodent_holes_Tunnels,None_of_the_above,managementMowing,managementGrazing,managementGrazing2,managementNativeGrazing,managementAgriculture,managementInsecticides,managementHerbicides,managementFire,managementHoneybees,managementHoneybees2,managementNotes,flowersCount,volunteer,volunteer_end_time,volunteer_miles_survey,volunteer_signature,volunteer_start_time,volunteer_data_submit,volunteer_organization,training,training_date,training_hours,checklistUrl,Date,Year,Month,Day,dayno,DEM,lastFire,annTempC,isotherm,maxTempWarmest,minTempColdest,annPrec,precSeasonality,monthPrecipWarmest,monthlyPrecipCodest,tempGrowingSeasonC,precipGrowSeason,rh,swb,snowDays,evaporationPotential,growSeason,npp,gdd0,jurisdiction,consName,county,ecoregion,blmGrazing,npnStartSpringDay,plantDiversityCDFW,plantDiversityWeightCDFW,ecoregionBioDivWeightCDFW,yearsSinceFire
108731,98418,Deerweed  (Acmispon glaber),Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,rghatfield,RH,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,4/29/2022,2022-04-30 20:40:14.390013+00:00,0-25,Male,Male,1,I believe this is a male B. crotchii as the eyes seem large to me. Initially I thought it may be a B. flavifrons.,Lori Werner,lrw1027,Verified,5/18/2022,Bumble Bee Watch,flavifrons,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/f0418e39-8a61-4043-a35c-2c99d7e09bbd.jpg, https://www.bumblebeewatch.org/media/bees/big/ee6e0bdd-ab34-4ac4-b6f7-4bf52181ff4f.jpg, https://www.bumblebeewatch.org/media/bees/big/60b2674b-6fa8-40ee-bfac-301127e1bbc4.jpg, https://www.bumblebeewatch.org/media/bees/big/a7e7eb69-dd58-4803-8a61-9f04bcfcfb44.jpg, https://www.bumblebeewatch.org/media/bees/big/6c9ecd48-9453-4dc0-b2b8-9a47062cc1af.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/108731/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4/29/2022,2022,4,29,119,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
109889,99301,Deerweed (Acmispon glaber),Acmispon,glaber,Acmispon glaber,Observed on both deerweed (Acmispon glaber) and phacelia (Phacelia sp) but no photos of this species on the phacelia.,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/4/2022,2022-05-31 03:49:09.703169+00:00,0-25,Male,Male,1,About 5-7 male B. crotchii were seen perched on deerweed (Acmispon glaber) and phacelia. No females were seen on this visit. B. vosnesenskii and I believe B. flavifrons were also present.,Lori Werner,lrw1027,Verified,9/9/2022,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/d12ecbaf-92c0-4b81-8f1b-57fe04c2fc8e.jpg, https://www.bumblebeewatch.org/media/bees/big/cd930a9a-552b-489a-8143-d22600e12a45.jpg, https://www.bumblebeewatch.org/media/bees/big/606f324a-4024-49de-9116-88338c1104ce.jpg, https://www.bumblebeewatch.org/media/bees/big/25ec5441-51de-4042-8a85-e5fea90fbc50.jpg, https://www.bumblebeewatch.org/media/bees/big/1b765585-b393-440b-b6b1-d91c94aeff01.jpg",2,NA,https://www.bumblebeewatch.org/sightings/bee/109889/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/4/2022,2022,5,4,124,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
142702,112018,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,Most dominant floral host present.,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Cobbles Weir, Fresno County",36.796799,-119.399959,California,United States,5/10/2023,2023-07-02 09:06:08.393662+00:00,100-250,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/ff46856e-1689-4781-b3a2-0ec8865fb556.jpg, https://www.bumblebeewatch.org/media/bees/big/64fad329-bdbb-463d-8959-f69cdb0ad41c.jpg, https://www.bumblebeewatch.org/media/bees/big/f39c73bf-4da6-403f-8502-f19dc2d6172a.jpg, https://www.bumblebeewatch.org/media/bees/big/73d0230c-3527-4bdf-970f-a17ea0555e12.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/142702/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/10/2023,2023,5,10,130,193,NA,17.55,40.5,35.55,3.85,517.9,82.2,9.9,270.3,13.25,515,52.6,-861,0,107.93,226,846.4,6407.7,,,Fresno,Central California Foothills and Coastal Mountains,NA,59,882,0.516091281,0.500356,NA
143340,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/c6024aaa-03fe-483b-8d7a-924852abe8ea.jpg, https://www.bumblebeewatch.org/media/bees/big/ad001b22-bcc9-47ed-8c8d-472b3e422300.jpg, https://www.bumblebeewatch.org/media/bees/big/80bc2e39-bff4-40d4-abde-c6866ff3ee61.jpg, https://www.bumblebeewatch.org/media/bees/big/e369def6-9231-4cac-bfdf-2429799fa258.jpg, https://www.bumblebeewatch.org/media/bees/big/45d6acfa-b6e4-4d0d-a866-90f60d9f74cd.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143340/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143342,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/961ba196-f653-4d03-b3b9-2fa753e250a3.jpg, https://www.bumblebeewatch.org/media/bees/big/da99601d-dd64-4bef-82cd-a81d6e344831.jpg, https://www.bumblebeewatch.org/media/bees/big/228712bf-c69c-4294-a5de-1210f2efb56f.jpg, https://www.bumblebeewatch.org/media/bees/big/d43df838-7f44-47eb-91b7-cb098142a2c7.jpg, https://www.bumblebeewatch.org/media/bees/big/4b8de5e3-2696-4eb1-8d07-d77564796a78.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143342/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143344,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/6f2d41df-5eb3-40b4-bcdf-465d75262c60.jpg, https://www.bumblebeewatch.org/media/bees/big/fcf4a120-cb04-49ce-ae32-c54465a0b2b4.jpg, https://www.bumblebeewatch.org/media/bees/big/2b3b2cc6-6a2e-4358-9078-105e8a48f02e.jpg, https://www.bumblebeewatch.org/media/bees/big/bacddd11-ad00-4366-954a-d8910d9f9c2a.jpg, https://www.bumblebeewatch.org/media/bees/big/97835d8a-2132-4e2f-99b7-4f16f4e551b8.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143344/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143345,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/03113d4e-c9f5-4263-914a-34ec209f4e2e.jpg, https://www.bumblebeewatch.org/media/bees/big/36e342e8-9192-4f10-8ed2-e16feb0f492d.jpg, https://www.bumblebeewatch.org/media/bees/big/232a4fc7-90ea-4701-baa4-c82e4a4c4c72.jpg, https://www.bumblebeewatch.org/media/bees/big/0826aaca-a52d-4ca3-b091-35a5b14c4ae4.jpg, https://www.bumblebeewatch.org/media/bees/big/f5bdf65a-f319-4f1f-92f8-1666c52f279d.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143345/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143348,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/debe0201-63fe-4952-a715-0cbcdc34648a.jpg, https://www.bumblebeewatch.org/media/bees/big/07c9a069-5ca0-4102-95cd-cf84352bbbf2.jpg, https://www.bumblebeewatch.org/media/bees/big/cd8bc427-1c22-476c-b07e-1ffd7610ac0c.jpg, https://www.bumblebeewatch.org/media/bees/big/db9566cb-1523-41f0-80d1-3611819d910b.jpg, https://www.bumblebeewatch.org/media/bees/big/1dcfae54-feaa-479b-94c4-4e14eb54f545.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143348/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143366,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/63010367-3356-4786-a6e8-c0ab6d763bd6.jpg, https://www.bumblebeewatch.org/media/bees/big/7c856ce7-2ea2-4c7c-b66c-110da7744266.jpg, https://www.bumblebeewatch.org/media/bees/big/c8152f03-4538-4bed-88a4-15abcf845bca.jpg, https://www.bumblebeewatch.org/media/bees/big/385dac96-ca9c-4863-8090-b63496f48cc1.jpg, https://www.bumblebeewatch.org/media/bees/big/96f2fb55-ac0b-4f23-8157-5fab868159fc.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143366/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
143372,112219,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,Aqua Vista Rd,37.02392,-119.65273,California,United States,5/10/2023,2023-07-04 19:40:43.356811+00:00,0-25,Male,Male,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/723bca7c-69d6-48cc-95d5-06e3f0d51424.jpg, https://www.bumblebeewatch.org/media/bees/big/58bc72f3-9875-4c1d-bc70-77edbba9bafd.jpg, https://www.bumblebeewatch.org/media/bees/big/c64fe491-2cb2-4f9f-836a-dffd6002c738.jpg, https://www.bumblebeewatch.org/media/bees/big/f6926750-61f1-43f2-8bcb-b109dbafd76b.jpg, https://www.bumblebeewatch.org/media/bees/big/e59864dd-3d0b-495e-8ac5-2d51851019c5.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143372/,https://www.bumblebeewatch.org/metadata/,FALSE,3,14,CABBA checklists 01.10.2025,NA,2023,Point,1,hectares,Capture (or at least tried) all bees observed,10:05:00,10:45:00,45,2,65,f,18,0-5 mph,1,20,,Developed/Roadside,Grassland,Developed/Roadside,Shrub/Scrub,30,No,No,Yes,Yes,No,No,Yes,Yes,No,Suspect,No,NA,Yes,No,Suspect,Yes,No,No,NA,"Road bisects the survey site, as well as bounds the upper and lower margins of the site. Habitat between lower and central road is predominantly shrubby, while area between central road and upper road is predominantly grassland. Site is situated at Millerton Lake near a housing development.",>10,TRUE,15:00:00,158,Lori Werner & Richard Gill,6:30:00,6,NA,TRUE,2/6/2023,5,https://www.bumblebeewatch.org/checklist/112219/,5/10/2023,2023,5,10,130,201,NA,17.35,42.1,35.35,3.35,535.1,84.9,8.5,284.7,13.15,526.6,52.17,-852,0,108.24,226,869.9,6331.5,United States Bureau of Reclamation,Millerton Lake State Recreation Area,Fresno,Central California Foothills and Coastal Mountains,NA,67,1118,0.654183733,0.32606,NA
142706,112021,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Pine Flat Reservoir, W of Edison Point",36.87082,-119.28763,California,United States,5/14/2023,2023-07-02 09:24:21.793272+00:00,25-50,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/cd8f49c3-0c5e-4149-856d-ee7c5968de45.jpg, https://www.bumblebeewatch.org/media/bees/big/fea6d5d8-8f83-4a91-874e-86a280356d0c.jpg, https://www.bumblebeewatch.org/media/bees/big/e9d518d1-304d-4dba-b84f-6bf878f3f3a9.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/142706/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/14/2023,2023,5,14,134,360,2020,17.15,39.8,34.95,3.65,683.1,81.6,14.8,356,13.75,678.9,52.55,-721,0,102.67,249,1062.4,6277.5,United States Forest Service,Sierra National Forest,Fresno,Central California Foothills and Coastal Mountains,NA,64,1120,0.655354008,0.398252,3
142866,112070,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Balch Camp, Sierra NF, Site B",36.91407,-119.12504,California,United States,5/21/2023,2023-07-02 22:38:15.769307+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,Bumble Bee Watch,,Website,FALSE,,"https://www.bumblebeewatch.org/media/bees/big/4ad9db61-95b1-427d-9584-983a0e51c8fc.jpg, https://www.bumblebeewatch.org/media/bees/big/9446ce27-87de-47f9-99f3-19c2b7acdc5d.jpg, https://www.bumblebeewatch.org/media/bees/big/5d0aca18-5da2-4eb3-9a57-967c97615821.jpg, https://www.bumblebeewatch.org/media/bees/big/874331b1-25a9-4a39-874c-726e42985439.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/142866/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/21/2023,2023,5,21,141,613,1989,15.75,40.1,32.95,2.85,1082,79.9,29.9,555.5,13.15,1079.2,52.94,-579,0,101.8,276,1499,5751.5,United States Forest Service,Sierra National Forest,Fresno,Central California Foothills and Coastal Mountains,NA,78,1120,0.655354008,0.400892,34
143186,112168,Deerweed - Acmispon glaber,Acmispon,glaber,Acmispon glaber,,,Apidae,Bombus,crotchii,leifr7,,,Crotch bumble bee,"Pine Flat Reservoir, Fresno Co, Site #1",36.87003,-119.28736,California,United States,5/21/2023,2023-07-03 23:58:33.163564+00:00,0-25,Female,Female,1,,Lori Werner,lrw1027,Verified,10/6/2023,OLD Use Bumble Bee Atlas CA Bumble Bee Atlas,,Website,FALSE,Capture (or at least tried) all bees observed,"https://www.bumblebeewatch.org/media/bees/big/8c85d38f-6947-456b-b423-ced7740cf753.jpg, https://www.bumblebeewatch.org/media/bees/big/e1c9dec9-d406-4d31-9a1d-228f8a7b1239.jpg, https://www.bumblebeewatch.org/media/bees/big/4765e8d2-2ee5-474f-b30e-d0ec2c7747f8.jpg, https://www.bumblebeewatch.org/media/bees/big/bb6ee484-9f31-463b-95f8-30c6103e3863.jpg, https://www.bumblebeewatch.org/media/bees/big/f672acc3-fae3-4987-8aef-2cc2d3a3c359.jpg",1,NA,https://www.bumblebeewatch.org/sightings/bee/143186/,https://www.bumblebeewatch.org/metadata/,NA,NA,NA,NA,NA,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/21/2023,2023,5,21,141,360,2020,17.15,39.8,34.95,3.65,683.1,81.6,14.8,356,13.75,678.9,52.55,-721,0,102.67,249,1062.4,6277.5,United States Forest Service,Sierra National Forest,Fresno,Central California Foothills and Coastal Mountains,NA,64,1120,0.655354008,0.398252,3
